
id,TransactionID,Date,CustomerID,PartNo,Quantity,Rate,TotalPrice,PartDescription,Category,Source,VehicleMake
21909,8821,06-05-2025,CUST-960,PN021909,11,9.71,106.81,AIR FILTER,Others,OEM,Honda
21910,5631,14-11-2024,CUST-320,PN021910,5,5.64,28.2,SHAKE HOSE,Others,Source,Nissan
21911,8294,05-05-2025,CUST-285,PN021911,12,25.8,309.6,STEERING DAMPER,Others,Aftermarket,Toyota
21912,2685,02-12-2024,CUST-419,PN021912,20,7.1,142.0,LINK ROD,Others,OEM,Mitsubishi
21913,1770,13-06-2024,CUST-316,PN021913,11,12.8,140.8,air filtration kit,Others,Aftermarket,Toyota
21914,7351,21-04-2024,CUST-199,PN021914,18,7.6,136.8,LUBRICANT,Others,Aftermarket,Toyota
21915,9133,06-04-2024,CUST-582,PN021915,6,4.12,24.72,GEAR GASKET,Others,Aftermarket,Toyota
21916,6799,10-11-2023,CUST-160,PN021916,15,4.7,70.5,VACCUM HOSE,Others,OEM,Toyota
21917,5788,13-02-2024,CUST-654,PN021917,19,19.65,373.35,ENGMATE,Others,Aftermarket,Toyota
21918,1200,30-09-2023,CUST-136,PN021918,1,2.3,2.3,VENTILATION VALVE,Others,Source,Honda
21919,6148,14-12-2024,CUST-433,PN021919,10,5.62,56.2,common mounting,Others,OEM,Mitsubishi
21920,7170,01-11-2024,CUST-179,PN021920,3,3.4,10.2,VACCUM HOSE,Others,Aftermarket,Honda
21921,6316,31-08-2023,CUST-370,PN021921,5,2.72,13.6,GEAR GASKET,Others,Source,Honda
21922,3150,01-01-2024,CUST-516,PN021922,3,2.3,6.9,ENGINE MOUNTING,Others,OEM,Toyota
21923,5005,10-07-2025,CUST-661,PN021923,6,13.87,83.22,SHOCK ABSORBER,Others,OEM,VehicleMake
21924,7821,26-01-2024,CUST-337,PN021924,18,6.33,113.94,THRONE ARM,Others,Aftermarket,Mitsubishi
21925,2264,20-12-2024,CUST-227,PN021925,18,12.8,230.4,AIR FILTER,Others,Source,Mitsubishi
21926,1350,31-08-2024,CUST-986,PN021926,8,7.97,63.76,VACCUM HOSE,Others,Aftermarket,Toyota
21927,7665,13-08-2025,CUST-646,PN021927,13,22.8,296.4,GROMMET,Others,OEM,Nissan
21928,6322,17-02-2024,CUST-499,PN021928,3,4.7,14.1,BRAKE PAD,Others,OEM,Nissan
21929,3275,27-03-2024,CUST-527,PN021929,9,3.4,30.6,LOWER ARM BUSH,Others,Aftermarket,Mitsubishi
21930,4812,11-02-2025,CUST-981,PN021930,19,12.3,233.7,MAIN BEARING,Others,OEM,Nissan
21931,5907,21-10-2024,CUST-372,PN021931,14,2.3,32.2,TIEROD END,Others,Aftermarket,Generic
21932,2005,31-03-2024,CUST-194,PN021932,17,5.2,88.4,VENTILATION VALVE,Others,OEM,Toyota
21933,7095,12-03-2025,CUST-648,PN021933,17,12.8,217.6,CLUTCH DISK,Others,OEM,Toyota
21934,1394,04-07-2025,CUST-824,PN021934,18,9.0,162.0,"BELT','Generic",Others,Aftermarket,Toyota
21935,1975,18-09-2023,CUST-335,PN021935,3,6.87,20.61,LINK ROD,Others,OEM,Toyota
21936,9107,13-10-2024,CUST-816,PN021936,5,5.2,26.0,CHAIN TENSIONER,Others,OEM,Toyota
21937,5309,25-11-2024,CUST-819,PN021937,12,4.82,57.84,THRUST WASher,Others,Aftermarket,Generic
21938,2344,09-05-2025,CUST-360,PN021938,4,3.4,13.6,CLUTCH COVER,Others,Aftermarket,Toyota
21939,7347,01-05-2025,CUST-661,PN021939,7,4.75,33.25,OIL SEAL,Others,OEM,Toyota
21940,5571,06-09-2024,CUST-203,PN021940,14,4.75,66.5,LINK ROD,Others,Aftermarket,Nissan
21941,6837,19-08-2024,CUST-725,PN021941,18,4.5,81.0,LOWER ARM,Others,Aftermarket,Generic
21942,6614,05-10-2023,CUST-231,PN021942,14,15.1,211.4,ENGINE MOUNTING,Others,OEM,Toyota
21943,8855,29-01-2024,CUST-513,PN021943,4,4.75,19.0,RACK END,Others,OEM,Honda
21944,1478,16-01-2025,CUST-629,PN021944,6,16.47,98.82,UNIVERSAL JOINTS,Others,OEM,Toyota
21945,2215,30-11-2023,CUST-624,PN021945,1,20.1,20.1,STEERING DAMPER,Others,OEM,Nissan
21946,2620,17-03-2025,CUST-930,PN021946,12,5.7,68.4,ENGMATE,Others,Aftermarket,Honda
21947,8187,03-12-2024,CUST-884,PN021947,5,6.01,30.05,THRUST WASher,Others,Aftermarket,Nissan
21948,2042,25-11-2023,CUST-283,PN021948,16,13.3,212.8,BALL JOINT,Others,OEM,Honda
21949,4679,11-03-2025,CUST-647,PN021949,5,2.8,14.0,"BELT','Generic",Others,OEM,Honda
21950,6302,15-08-2025,CUST-621,PN021950,5,45.0,225.0,FUEL FILTER,Others,Aftermarket,Toyota
21951,8924,13-08-2025,CUST-918,PN021951,6,3.48,20.88,LUBRICANT,Others,Aftermarket,Generic
21952,8604,03-02-2024,CUST-592,PN021952,16,16.55,264.8,PETROL GAUGE,Others,OEM,Nissan
21953,4511,18-05-2024,CUST-601,PN021953,15,2.8,42.0,MAIN BEARING,Others,OEM,Honda
21954,2783,03-10-2024,CUST-371,PN021954,11,16.77,184.47,VALVE COVER GASKET,Others,Aftermarket,Nissan
21955,2895,24-11-2023,CUST-390,PN021955,4,8.57,34.28,LINKS,Others,Aftermarket,VehicleMake
21956,7094,08-10-2023,CUST-964,PN021956,7,2.3,16.1,UNIVERSAL JOINT,Others,OEM,Mitsubishi
21957,5009,28-06-2025,CUST-595,PN021957,14,5.7,79.8,CHAIN TENSIONER,Others,OEM,Toyota
21958,2942,13-11-2023,CUST-107,PN021958,9,28.5,256.5,MAIN BEARING,Others,Aftermarket,Toyota
21959,3752,26-12-2024,CUST-359,PN021959,2,11.9,23.8,AXLE GREASE,Others,Aftermarket,Honda
21960,9792,02-03-2024,CUST-582,PN021960,2,19.77,39.54,PISTON RING,Others,OEM,Mitsubishi
21961,6115,27-12-2024,CUST-265,PN021961,5,28.5,142.5,FUEL PUMP,Others,Source,Toyota
21962,6347,01-08-2025,CUST-711,PN021962,18,22.8,410.4,SHOCK ABSORBER,Others,OEM,Toyota
21963,9718,16-06-2025,CUST-208,PN021963,8,6.01,48.08,PETROL GAUGE,Others,Aftermarket,Toyota
21964,3612,14-02-2025,CUST-717,PN021964,15,11.9,178.5,PCV VALVE,Others,Aftermarket,Generic
21965,3287,27-04-2025,CUST-461,PN021965,6,17.27,103.62,LINK ROD,Others,Aftermarket,Toyota
21966,1629,28-02-2024,CUST-589,PN021966,8,3.7,29.6,WATER PUMP,Others,Source,Toyota
21967,6516,24-03-2024,CUST-214,PN021967,7,45.0,315.0,CHAIN TENSIONER,Others,Aftermarket,Toyota
21968,8563,07-08-2025,CUST-430,PN021968,9,36.1,324.9,BALL JOINT,Others,OEM,VehicleMake
21969,8951,06-11-2024,CUST-548,PN021969,8,2.3,18.4,GAS KIT,Others,Aftermarket,Toyota
21970,6495,05-12-2024,CUST-215,PN021970,15,8.0,120.0,shock assembly,Others,Aftermarket,Honda
21971,6594,09-03-2025,CUST-678,PN021971,20,15.7,314.0,POWER STEERING KIT,Others,Aftermarket,Toyota
21972,3723,28-01-2024,CUST-406,PN021972,3,6.01,18.03,VALVE COVER GASKET,Others,Aftermarket,Toyota
21973,3586,06-12-2023,CUST-321,PN021973,10,11.9,119.0,UNIVERSAL JOINT,Others,OEM,Toyota
21974,4217,15-08-2024,CUST-859,PN021974,18,7.55,135.9,CON ROD BEARING(U),Others,Aftermarket,Toyota
21975,7515,16-01-2025,CUST-956,PN021975,9,19.25,173.25,OIL FILTER,Others,OEM,Toyota
21976,3896,08-02-2024,CUST-191,PN021976,13,2.8,36.4,LINKS,Others,OEM,Toyota
21977,7243,09-07-2025,CUST-619,PN021977,2,9.14,18.28,AXLE GREASE,Others,OEM,Honda
21978,3809,25-12-2023,CUST-300,PN021978,20,2.8,56.0,THERMOSTAT GASKET,Others,OEM,Toyota
21979,7638,28-05-2025,CUST-182,PN021979,16,18.56,296.96,PETROLLOGGLE,Others,OEM,Toyota
21980,3504,02-01-2025,CUST-153,PN021980,20,17.27,345.4,OIL SEAL,Others,OEM,Toyota
21981,3588,05-06-2025,CUST-453,PN021981,17,11.9,202.3,FUEL PUMP,Others,Source,Generic
21982,3856,21-08-2024,CUST-776,PN021982,8,20.1,160.8,WEATHER STRIP,Others,OEM,Toyota
21983,8290,06-06-2024,CUST-142,PN021983,16,6.1,97.6,ENGINE INSULATION,Others,OEM,Nissan
21984,6211,28-07-2025,CUST-937,PN021984,13,9.0,117.0,BALL JOINT,Others,Aftermarket,Honda
21985,9397,20-06-2024,CUST-371,PN021985,4,2.3,9.2,LUBRICANT,Others,Aftermarket,Nissan
21986,6894,31-12-2023,CUST-454,PN021986,2,17.77,35.54,PISTON RING,Others,OEM,Honda
21987,4466,28-01-2025,CUST-746,PN021987,20,5.7,114.0,brake shoe,Others,Aftermarket,Toyota
21988,7425,28-08-2023,CUST-216,PN021988,14,8.5,119.0,FUEL PUMP,Others,OEM,Toyota
21989,3022,26-09-2023,CUST-433,PN021989,15,8.5,127.5,LOWER ARMS,Others,OEM,Generic
21990,8424,27-09-2023,CUST-379,PN021990,5,16.22,81.1,OIL SEAL,Others,OEM,Nissan
21991,9930,10-05-2024,CUST-957,PN021991,16,7.6,121.6,SHOCK ABSORBER,Others,Aftermarket,VehicleMake
21992,7724,11-11-2024,CUST-217,PN021992,18,6.01,108.18,PETROL GAUGE,Others,Aftermarket,Toyota
21993,9204,10-02-2024,CUST-625,PN021993,11,12.3,135.3,LINK ROD,Others,OEM,Generic
21994,3857,02-05-2025,CUST-894,PN021994,20,10.14,202.8,GASKET SEALANT,Others,Aftermarket,Nissan
21995,8492,17-11-2024,CUST-373,PN021995,9,12.8,115.2,FUEL PUMP,Others,Source,Toyota
21996,1617,02-06-2024,CUST-226,PN021996,20,11.9,238.0,GASKET KIT,Others,Aftermarket,Toyota
21997,3440,01-06-2024,CUST-628,PN021997,8,11.9,95.2,OIL FILTER GASKET,Others,Aftermarket,Mitsubishi
21998,8887,23-05-2025,CUST-213,PN021998,6,6.99,41.94,FUEL PUMP,Others,Aftermarket,Nissan
21999,6930,22-05-2025,CUST-427,PN021999,17,18.85,320.45,CLUTCH ASSEMBLY,Others,Aftermarket,Toyota
22000,4476,09-08-2024,CUST-199,PN022000,14,0.9,12.6,CLUTCH ASSEMBLY,Others,OEM,Nissan
22001,1472,17-04-2025,CUST-470,PN022001,20,23.8,476.0,UNIVERSAL JOINTS,Others,Source,Mitsubishi
22002,2224,16-10-2024,CUST-883,PN022002,16,25.8,412.8,LINK ROD,Others,Source,Generic
22003,5107,28-12-2024,CUST-470,PN022003,5,15.1,75.5,SPARK PLUG,Others,OEM,VehicleMake
22004,4644,16-08-2025,CUST-870,PN022004,3,18.3,54.9,LINK ROD,Others,Source,Toyota
22005,8148,13-10-2024,CUST-655,PN022005,8,14.12,112.96,GASKET KIT,Others,Source,Mitsubishi
22006,9460,15-11-2024,CUST-561,PN022006,1,11.9,11.9,TIMING BELT,Others,OEM,Toyota
22007,7342,26-06-2024,CUST-400,PN022007,9,3.16,28.44,CON ROD BEARING(UM),Others,Aftermarket,Toyota
22008,6515,01-08-2024,CUST-648,PN022008,15,30.2,453.0,LINKS,Others,Aftermarket,Mitsubishi
22009,7526,29-10-2024,CUST-785,PN022009,14,25.8,361.2,CON ROD BEARING(UM),Others,Aftermarket,VehicleMake
22010,4669,09-06-2024,CUST-218,PN022010,7,7.6,53.2,GROMMET,Others,Aftermarket,Toyota
22011,6881,10-04-2024,CUST-241,PN022011,18,43.8,788.4,PISTON RING,Others,Source,Toyota
22012,7244,22-05-2025,CUST-696,PN022012,7,5.5,38.5,GEAR GASKET ,Others,OEM,Toyota
22013,4550,17-08-2025,CUST-680,PN022013,11,18.41,202.51,brake shoe,Others,OEM,Nissan
22014,3751,15-08-2024,CUST-168,PN022014,16,3.8,60.8,AXLE BOOT,Others,Aftermarket,Toyota
22015,7797,29-08-2024,CUST-905,PN022015,10,8.5,85.0,OIL SEAL,Others,Aftermarket,Honda
22016,9989,24-09-2023,CUST-683,PN022016,5,17.95,89.75,THERMOSTAT,Others,OEM,Nissan
22017,9196,05-01-2025,CUST-774,PN022017,13,19.86,258.18,LOWER ARM BUSH,Others,Aftermarket,Nissan
22018,1256,10-02-2025,CUST-941,PN022018,5,8.2,41.0,THERMOSTAT GASKET,Others,Source,Toyota
22019,4543,17-03-2025,CUST-888,PN022019,18,9.53,171.54,UNIVERSAL JOINT,Others,Aftermarket,Nissan
22020,1398,05-12-2024,CUST-402,PN022020,7,13.3,93.1,LOWER ARM BUSH,Others,Aftermarket,Toyota
22021,3481,25-11-2024,CUST-433,PN022021,5,7.1,35.5,LINKS,Others,OEM,Toyota
22022,2413,10-02-2024,CUST-445,PN022022,15,45.0,675.0,CLUTCH DISK,Others,OEM,Nissan
22023,8970,27-04-2025,CUST-761,PN022023,2,3.48,6.96,ENGINE INSULATOR,Others,Aftermarket,Generic
22024,1494,21-03-2025,CUST-299,PN022024,13,3.11,40.43,ENGINE MOUNTING,Others,OEM,Toyota
22025,3375,03-10-2023,CUST-773,PN022025,5,11.9,59.5,SHOCK ABSORBER,Others,OEM,Generic
22026,1655,08-10-2023,CUST-228,PN022026,5,15.7,78.5,CLUTCHDISK,Others,Source,Toyota
22027,4504,08-02-2025,CUST-998,PN022027,8,13.3,106.4,PETROLS GASKET,Others,Aftermarket,Toyota
22028,4709,17-06-2024,CUST-559,PN022028,2,12.3,24.6,CLUTCH DISK,Others,Aftermarket,Toyota
22029,3506,24-07-2024,CUST-830,PN022029,9,24.7,222.3,GAS KIT,Others,OEM,Mitsubishi
22030,2775,12-04-2025,CUST-349,PN022030,5,2.3,11.5,PCV VALVE,Others,OEM,Toyota
22031,8368,21-12-2023,CUST-981,PN022031,7,6.4,44.8,STEERING BOOT,Others,Source,Generic
22032,8605,18-02-2025,CUST-872,PN022032,4,2.55,10.2,FUEL FILTER,Others,Source,Toyota
22033,6643,05-12-2023,CUST-177,PN022033,7,9.0,63.0,ENGINE MOUNTING,Others,Aftermarket,Nissan
22034,9055,12-12-2024,CUST-138,PN022034,18,8.5,153.0,FUEL FILTER,Others,Aftermarket,Toyota
22035,1319,20-02-2024,CUST-979,PN022035,4,7.1,28.4,CLUTCHDISK,Others,Aftermarket,Toyota
22036,8596,16-01-2024,CUST-276,PN022036,16,12.39,198.24,OIL FILTER,Others,Aftermarket,Toyota
22037,8461,29-04-2025,CUST-797,PN022037,11,5.7,62.7,air filter,Others,Aftermarket,Generic
22038,2227,03-12-2024,CUST-446,PN022038,7,10.36,72.52,GASKET KIT,Others,Aftermarket,VehicleMake
22039,3553,03-12-2023,CUST-247,PN022039,7,14.7,102.9,CHAIN TENSIONER,Others,Aftermarket,Generic
22040,1752,22-11-2023,CUST-765,PN022040,6,24.7,148.2,GASKET KIT,Others,OEM,Honda
22041,6405,01-10-2024,CUST-615,PN022041,4,3.7,14.8,BELT,Others,OEM,Generic
22042,1036,27-09-2023,CUST-690,PN022042,7,8.5,59.5,PCV VALVE,Others,OEM,Toyota
22043,9922,25-02-2024,CUST-875,PN022043,19,45.0,855.0,BALL JOINT,Others,OEM,Mitsubishi
22044,1419,17-07-2024,CUST-525,PN022044,13,5.5,71.5,WATER PUMP,Others,Aftermarket,Nissan
22045,8498,25-02-2024,CUST-454,PN022045,7,7.17,50.19,SHOCK ABSORBER,Others,Aftermarket,VehicleMake
22046,5988,06-03-2024,CUST-833,PN022046,9,8.3,74.7,GUM HOSE,Others,OEM,Honda
22047,7739,30-10-2024,CUST-339,PN022047,20,2.8,56.0,LINK ROD,Others,Aftermarket,Generic
22048,5137,22-11-2023,CUST-659,PN022048,4,2.8,11.2,ENGMATE,Others,Aftermarket,Honda
22049,3086,27-03-2024,CUST-392,PN022049,13,5.64,73.32,UNIVERSAL JACK COVER,Others,OEM,VehicleMake
22050,3091,05-05-2025,CUST-812,PN022050,3,3.4,10.2,GASKET SEALANT,Others,OEM,Mitsubishi
22051,7587,23-07-2024,CUST-333,PN022051,3,9.49,28.47,THERMOSTAT,Others,Aftermarket,Toyota
22052,8962,01-09-2023,CUST-749,PN022052,15,8.2,123.0,CLUTCH COVER,Others,Source,Toyota
22053,3129,05-07-2024,CUST-710,PN022053,14,11.9,166.6,AXLE BOOT,Others,OEM,Nissan
22054,1112,11-02-2025,CUST-805,PN022054,17,5.7,96.9,CLUTCH DISK,Others,OEM,Nissan
22055,5201,05-08-2025,CUST-372,PN022055,4,3.48,13.92,PCV VALVE,Others,Aftermarket,Honda
22056,6464,21-02-2025,CUST-379,PN022056,12,8.5,102.0,CLUTCH DISK,Others,OEM,Mitsubishi
22057,6467,02-09-2023,CUST-695,PN022057,18,3.7,66.6,THERMOSTAT,Others,Aftermarket,Honda
22058,1845,10-01-2025,CUST-253,PN022058,15,5.2,78.0,CHAIN GUIDE,Others,OEM,Toyota
22059,3456,21-12-2024,CUST-938,PN022059,16,3.49,55.84,TIMING BELT,Others,Aftermarket,Mitsubishi
22060,5325,30-08-2023,CUST-587,PN022060,13,4.7,61.1,WATER PUMP,Others,OEM,Toyota
22061,1273,03-02-2025,CUST-671,PN022061,2,20.1,40.2,FUEL FILTER,Others,OEM,Honda
22062,1923,22-10-2024,CUST-299,PN022062,10,23.8,238.0,GEAR GASKET,Others,Aftermarket,Mitsubishi
22063,1651,19-04-2024,CUST-925,PN022063,18,8.99,161.82,PETROLLOGGLE,Others,OEM,Toyota
22064,8458,25-09-2024,CUST-485,PN022064,3,30.2,90.6,LINK ROD,Others,OEM,Honda
22065,1339,09-02-2025,CUST-693,PN022065,19,12.8,243.2,MAIN BEARING,Others,OEM,Toyota
22066,2261,12-11-2024,CUST-395,PN022066,10,13.06,130.6,air filter,Others,OEM,Generic
22067,9599,01-03-2024,CUST-696,PN022067,17,19.82,336.94,LOWER ARM BUSH,Others,Aftermarket,Generic
22068,9308,25-08-2023,CUST-431,PN022068,18,15.27,274.86,WEATHER STRIP,Others,Aftermarket,Nissan
22069,3138,15-03-2024,CUST-628,PN022069,17,12.8,217.6,"ENGMATE','On vehicle','OEM",Others,Source,Toyota
22070,5025,12-02-2025,CUST-482,PN022070,10,16.62,166.2,BALL JOINT,Others,OEM,Nissan
22071,4041,26-03-2024,CUST-554,PN022071,2,13.3,26.6,air filter,Others,Aftermarket,Toyota
22072,8842,22-11-2024,CUST-387,PN022072,15,5.2,78.0,GEAR GASKET,Others,Source,Generic
22073,8630,13-01-2025,CUST-640,PN022073,10,2.3,23.0,LUBRICANT,Others,OEM,Toyota
22074,5755,27-10-2024,CUST-491,PN022074,5,11.81,59.05,POWER STEERING HOSE,Others,Aftermarket,Nissan
22075,8141,21-04-2024,CUST-574,PN022075,3,11.55,34.65,BRAKE PAD,Others,Source,Honda
22076,7489,15-10-2023,CUST-835,PN022076,16,18.04,288.64,LINKS,Others,Aftermarket,Honda
22077,1978,15-07-2025,CUST-600,PN022077,17,13.12,223.04,brake shoe,Others,Source,Toyota
22078,1826,27-01-2025,CUST-320,PN022078,4,14.2,56.8,MAIN BEARING,Others,OEM,Nissan
22079,2124,14-07-2025,CUST-924,PN022079,9,7.6,68.4,THRUST WASHER,Others,OEM,Honda
22080,7803,10-09-2024,CUST-183,PN022080,3,8.5,25.5,GEAR GASKET,Others,OEM,Toyota
22081,6941,01-06-2024,CUST-231,PN022081,3,9.0,27.0,LINK ROD,Others,Aftermarket,Generic
22082,6396,29-02-2024,CUST-926,PN022082,15,30.2,453.0,PISTON,Others,Aftermarket,Toyota
22083,4055,23-02-2025,CUST-361,PN022083,4,18.0,72.0,SHOCK ABSORBER,Others,OEM,Nissan
22084,4466,08-12-2024,CUST-558,PN022084,12,8.0,96.0,LOWER ARMS,Others,OEM,Toyota
22085,1639,14-09-2024,CUST-310,PN022085,20,7.84,156.8,VENTILATION VALVE,Others,Aftermarket,Toyota
22086,7691,05-10-2023,CUST-260,PN022086,7,16.96,118.72,UNIVERSAL JACK COVER,Others,Aftermarket,VehicleMake
22087,8375,08-12-2024,CUST-167,PN022087,10,11.9,119.0,"BELT','Generic",Others,OEM,Nissan
22088,1775,15-02-2025,CUST-313,PN022088,16,13.2,211.2,SPARK PLUG,Others,Source,Toyota
22089,2020,27-02-2025,CUST-756,PN022089,16,3.4,54.4,FUEL PUMP,Others,Aftermarket,Honda
22090,5030,17-08-2024,CUST-410,PN022090,19,5.7,108.3,gasket kit,Others,OEM,Generic
22091,2682,11-11-2024,CUST-723,PN022091,1,24.7,24.7,LINK ROD,Others,Aftermarket,Toyota
22092,7753,21-02-2025,CUST-474,PN022092,15,3.4,51.0,LINK ROD,Others,Source,Toyota
22093,8753,15-05-2024,CUST-446,PN022093,4,13.3,53.2,PETROLLOGGLE,Others,Aftermarket,VehicleMake
22094,2144,18-01-2025,CUST-192,PN022094,3,45.0,135.0,WATER PUMP,Others,Aftermarket,Mitsubishi
22095,8821,31-08-2024,CUST-235,PN022095,9,3.48,31.32,THRUST WASHER,Others,OEM,VehicleMake
22096,8237,26-12-2024,CUST-970,PN022096,8,3.33,26.64,CLUTCH COVER,Others,Source,Toyota
22097,4418,19-05-2024,CUST-482,PN022097,16,5.84,93.44,POWERTRAIN KIT,Others,Aftermarket,Toyota
22098,2614,09-09-2023,CUST-356,PN022098,15,8.27,124.05,GEAR FILTER ,Others,OEM,Mitsubishi
22099,8979,19-07-2025,CUST-373,PN022099,1,10.51,10.51,CLUTCH COVER,Others,OEM,Toyota
22100,9577,19-06-2024,CUST-209,PN022100,19,5.2,98.8,BELT,Others,OEM,Toyota
22101,4601,27-07-2025,CUST-970,PN022101,9,8.5,76.5,CLUTCH COVER,Others,Source,Generic
22102,1907,25-11-2024,CUST-856,PN022102,8,12.8,102.4,TIEROD END,Others,Source,Mitsubishi
22103,8190,12-10-2023,CUST-718,PN022103,12,2.3,27.6,BELT,Others,Aftermarket,Nissan
22104,9758,29-11-2023,CUST-800,PN022104,1,3.33,3.33,BELT TENSIONER,Others,OEM,Mitsubishi
22105,8375,28-10-2023,CUST-395,PN022105,9,3.7,33.3,BRAKE PAD,Others,OEM,Honda
22106,3587,04-05-2025,CUST-422,PN022106,2,1.9,3.8,air filter,Others,OEM,VehicleMake
22107,5628,14-09-2023,CUST-943,PN022107,4,3.4,13.6,PISTON RING,Others,OEM,Toyota
22108,2530,18-07-2024,CUST-129,PN022108,1,2.7,2.7,AXLE BOOT,Others,Aftermarket,Generic
22109,6165,08-06-2024,CUST-757,PN022109,13,12.3,159.9,CON ROD BEARING,Others,Source,Mitsubishi
22110,1963,09-01-2025,CUST-418,PN022110,10,12.4,124.0,ENGINE MOUNTING,Others,OEM,Toyota
22111,1481,29-12-2023,CUST-974,PN022111,4,28.5,114.0,GEAR FILTER ,Others,Aftermarket,Toyota
22112,7204,17-03-2025,CUST-679,PN022112,5,12.8,64.0,LINKS,Others,OEM,Toyota
22113,6568,13-12-2024,CUST-740,PN022113,13,12.3,159.9,VACCUM HOSE,Others,OEM,Nissan
22114,7414,24-10-2023,CUST-482,PN022114,1,10.4,10.4,COOLANT,Others,Aftermarket,Generic
22115,7127,10-09-2024,CUST-942,PN022115,15,7.1,106.5,AIR FILTER,Others,OEM,Toyota
22116,9646,08-04-2025,CUST-580,PN022116,13,5.2,67.6,CLUTCH ASSEMBLY,Others,OEM,Toyota
22117,8783,10-03-2025,CUST-458,PN022117,14,25.8,361.2,LOWER ARM BUSH,Others,OEM,Toyota
22118,9299,07-04-2024,CUST-108,PN022118,16,2.8,44.8,GEAR GASKET,Others,Aftermarket,Nissan
22119,4956,10-01-2024,CUST-671,PN022119,19,17.2,326.8,PartDescription,Others,Aftermarket,Nissan
22120,3478,29-11-2023,CUST-674,PN022120,16,3.4,54.4,FUEL PUMP,Others,Aftermarket,Nissan
22121,2669,01-02-2024,CUST-435,PN022121,7,24.7,172.9,BELT TENSIONER,Others,OEM,Mitsubishi
22122,9078,08-10-2023,CUST-224,PN022122,16,11.53,184.48,AXLE GREASE,Others,OEM,Honda
22123,9950,06-03-2025,CUST-298,PN022123,19,6.1,115.9,SPARK PLUG,Others,Aftermarket,Toyota
22124,6673,12-07-2025,CUST-438,PN022124,7,30.2,211.4,THRUST WASHER,Others,Aftermarket,Toyota
22125,7265,27-07-2025,CUST-197,PN022125,5,3.4,17.0,shock assembly,Others,OEM,VehicleMake
22126,6314,29-12-2024,CUST-265,PN022126,3,16.65,49.95,brake shoe,Others,OEM,Toyota
22127,6418,19-03-2025,CUST-883,PN022127,20,11.9,238.0,LUBRICANT,Others,Source,Honda
22128,5208,03-02-2024,CUST-268,PN022128,4,8.39,33.56,gasket kit,Others,Aftermarket,Nissan
22129,1099,06-10-2023,CUST-701,PN022129,4,19.41,77.64,TIMING BELT,Others,Aftermarket,Toyota
22130,1466,30-01-2024,CUST-405,PN022130,9,5.2,46.8,ENGINE INSULATOR,Others,Aftermarket,Nissan
22131,9262,14-07-2024,CUST-249,PN022131,12,12.8,153.6,THERMOSTAT,Others,Aftermarket,Mitsubishi
22132,3631,23-06-2024,CUST-540,PN022132,2,8.0,16.0,ENGINE INSULATOR,Others,Aftermarket,Generic
22133,3856,21-02-2025,CUST-277,PN022133,13,5.2,67.6,ENGINE INSULATOR,Others,Aftermarket,Toyota
22134,6579,30-05-2024,CUST-978,PN022134,1,5.26,5.26,FUEL PUMP,Others,Aftermarket,Toyota
22135,3742,30-07-2025,CUST-569,PN022135,4,3.4,13.6,air filtration kit,Others,Aftermarket,Toyota
22136,4900,29-11-2023,CUST-946,PN022136,4,1.9,7.6,OIL FILTER GASKET,Others,OEM,Nissan
22137,3679,04-01-2024,CUST-671,PN022137,17,18.75,318.75,POWER STEERING HOSE,Others,OEM,Generic
22138,2213,03-03-2024,CUST-812,PN022138,7,7.58,53.06,GAS KIT,Others,OEM,Toyota
22139,3243,07-12-2023,CUST-971,PN022139,9,17.31,155.79,RACK END,Others,Aftermarket,Toyota
22140,4016,17-08-2024,CUST-332,PN022140,9,7.6,68.4,IDLER BEARING,Others,Aftermarket,Toyota
22141,3576,04-01-2024,CUST-893,PN022141,20,6.01,120.2,LUBRICANT,Others,OEM,Toyota
22142,9507,11-01-2025,CUST-184,PN022142,10,13.3,133.0,UNIVERSAL JOINTS,Others,OEM,Toyota
22143,4079,11-12-2024,CUST-366,PN022143,19,3.21,60.99,OIL FILTER,Others,Source,Honda
22144,9112,14-02-2024,CUST-751,PN022144,12,45.0,540.0,CLUTCH COVER,Others,Aftermarket,Toyota
22145,7050,25-08-2024,CUST-600,PN022145,19,6.1,115.9,SHOCK ABSORBER,Others,OEM,Generic
22146,6432,15-05-2024,CUST-713,PN022146,15,8.2,123.0,STEERING BOOT,Others,OEM,Toyota
22147,7322,23-02-2025,CUST-821,PN022147,1,5.92,5.92,LOWER ARMS,Others,Aftermarket,Toyota
22148,2344,03-10-2023,CUST-286,PN022148,13,2.75,35.75,SPARK PLUG,Others,Aftermarket,Toyota
22149,2275,14-09-2023,CUST-214,PN022149,12,6.1,73.2,THERMOSTAT,Others,OEM,Mitsubishi
22150,5710,28-11-2024,CUST-836,PN022150,10,12.17,121.7,LINKS,Others,OEM,Toyota
22151,7301,22-09-2023,CUST-231,PN022151,4,12.67,50.68,PETROLLOAR ,Others,OEM,Generic
22152,2616,12-07-2025,CUST-136,PN022152,6,17.27,103.62,ENGINE MOUNTING,Others,Aftermarket,Toyota
22153,7832,14-07-2025,CUST-778,PN022153,4,0.9,3.6,GASKET SEALANT,Others,Aftermarket,Mitsubishi
22154,6393,05-07-2024,CUST-591,PN022154,18,20.1,361.8,BALL JOINT,Others,OEM,Honda
